Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
205872;57992;Lanius minor;svartpannad törnskata;Art;308;;NA;
234045;57993;Lanius minor minor;svartpannad törnskata, underarten minor;Underart;0;;NA;
205875;57994;Lanius senator;rödhuvad törnskata;Art;124;;NA;
233858;57995;Lanius senator senator;västlig rödhuvad törnskata;Underart;5;;NA;
6040172;57996;Lanius senator badius;balearisk rödhuvad törnskata;Underart;0;;NA;
205973;57997;Lanius senator niloticus;östlig rödhuvad törnskata;Underart;5;;NA;
6003698;57998;Lanius isabellinus;isabellatörnskata;Art;14;;NA;
6324815;57999;Lanius isabellinus isabellinus;mongolisk isabellatörnskata;Underart;0;;NA;
102626;58000;Lanius collurio;törnskata;Art;266992;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;LC;
234044;58001;Lanius collurio collurio;törnskata, underarten collurio;Underart;17;;NE;
205969;58002;Lanius phoenicuroides;turkestantörnskata;Art;4;;NA;
205871;58003;Lanius schach;rostgumpad törnskata;Art;1;;NA;
205970;58004;Lanius schach erythronotus;västlig rostgumpad törnskata;Underart;0;;NA;
266885;58005;Lanius cristatus;brun törnskata;Art;5;;NA;
6324809;58006;Lanius cristatus cristatus;sibirisk brun törnskata;Underart;0;;NA;
6324810;58007;Lanius cristatus confusus;;Underart;0;;NA;
6324811;58008;Lanius cristatus lucionensis;;Underart;0;;NA;
205869;58009;Lanius isabellinus s.lat.;isabellatörnskata/turkestantörnskata;Kollektivtaxon;32;;NA;
6324813;58010;Lanius cristatus confusus/lucionensis;amur-/koreatörnskata;Artkomplex;0;;NA;
103029;58011;Lanius excubitor;varfågel;Art;0;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;;
205874;58012;Lanius elegans;ökenvarfågel;Art;0;;;
2002118;58013;Corvidae;kråkfåglar;Familj;4232171;;;
6006874;58014;Pyrrhocorax;;Släkte;1;;;
6006875;58015;Pyrrhocorax graculus;alpkaja;Art;1;;NA;
6006876;58016;Pyrrhocorax pyrrhocorax;alpkråka;Art;0;;NA;
1001594;58017;Perisoreus;;Släkte;55255;;;
103031;58018;Perisoreus infaustus;lavskrika;Art;55255;Skog (S) - Stor betydelse;NT;A2abce
234047;58019;Perisoreus infaustus infaustus;västlig lavskrika;Underart;0;;NE;
1001593;58020;Garrulus;;Släkte;481631;;;
103030;58021;Garrulus glandarius;nötskrika;Art;481630;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
234046;58022;Garrulus glandarius glandarius;europeisk nötskrika;Underart;13;;NE;
1001595;58023;Pica;;Släkte;832869;;;
103032;58024;Pica pica;skata;Art;832865;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
234048;58025;Pica pica pica;europeisk skata;Underart;923;;NE;
6011899;58026;Pica pica fennorum;nordlig skata;Underart;181;;NE;
1001596;58027;Nucifraga;;Släkte;145474;;;
100090;58028;Nucifraga caryocatactes;nötkråka;Art;145473;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;A2abc
205974;58029;Nucifraga caryocatactes macrorhynchos;smalnäbbad nötkråka;Underart;7347;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
232224;58030;Nucifraga caryocatactes caryocatactes;tjocknäbbad nötkråka;Underart;628;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;A2abc
6332439;58031;Coloeus;;Släkte;741365;;;
205882;58032;Coloeus dauuricus;klippkaja;Art;1;;NA;
103033;58033;Coloeus monedula;kaja;Art;741363;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse;LC;
234049;58034;Coloeus monedula monedula;skandinavisk kaja;Underart;95;;NE;
1001597;58035;Corvus;;Släkte;1975230;;;
103034;58036;Corvus frugilegus;råka;Art;219908;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
234050;58037;Corvus frugilegus frugilegus;västlig råka;Underart;40;;NE;
6333064;58038;Corvus albus;svartvit kråka;Art;3;;;
103036;58039;Corvus corax;korp;Art;723272;Fjäll (F) - Stor betydelse, Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;LC;
234051;58040;Corvus corax corax;europeisk korp;Underart;36;;NE;
103035;58041;Corvus corone;kråka;Art;1031958;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;LC;
205975;58042;Corvus corone corone;svartkråka;Underart;8025;;NA;
6331087;58043;Corvus corone corone;europeisk svartkråka;Underart;0;;;
205976;58044;Corvus corone cornix;gråkråka;Underart;1016052;;NE;
6331088;58045;Corvus cornix cornix;nordlig gråkråka;Underart;0;;;
266887;58046;Corvus splendens;huskråka;Art;0;;NA;
266910;58047;Corvus corone corone x cornix;svartkråka x gråkråka;Hybrid;1372;;NA;
6321942;58048;Corvus frugilegus/corone corone;råka/svartkråka;Artkomplex;227969;;NA;
266938;58049;Garrulus glandarius/Nucifraga caryocatactes;nötkråka/nötskrika;Artkomplex;627184;;NA;
2002115;58050;Remizidae;pungmesar;Familj;15541;;;
1001590;58051;Remiz;;Släkte;15533;;;
100123;58052;Remiz pendulinus;pungmes;Art;15533;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;CR;D
234042;58053;Remiz pendulinus pendulinus;europeisk pungmes;Underart;0;;NE;
2002112;58054;Paridae;mesar;Familj;5160091;;;
6001990;58055;Cyanistes;;Släkte;1811410;;;
205862;58056;Cyanistes cyanus;azurmes;Art;12;;NA;
234038;58057;Cyanistes cyanus cyanus;azurmes, underarten cyanus;Underart;0;;NA;
103025;58058;Cyanistes caeruleus;blåmes;Art;1811405;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
234036;58059;Cyanistes caeruleus caeruleus;vanlig blåmes;Underart;13;;NE;
267112;58060;Cyanistes cyanus x caeruleus;azurmes x blåmes;Hybrid;8;;NA;
1001587;58061;Parus;;Släkte;1920600;;;
103026;58062;Parus major;talgoxe;Art;1920442;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
234037;58063;Parus major major;vanlig talgoxe;Underart;20;;NE;
6001992;58064;Periparus;;Släkte;412710;;;
103024;58065;Periparus ater;svartmes;Art;412710;Skog (S) - Stor betydelse;LC;
234035;58066;Periparus ater ater;vanlig svartmes;Underart;5;;NE;
6001991;58067;Lophophanes;;Släkte;259974;;;
103023;58068;Lophophanes cristatus;tofsmes;Art;259974;Skog (S) - Stor betydelse;LC;
234034;58069;Lophophanes cristatus cristatus;nordlig tofsmes;Underart;0;;NE;
6001993;58070;Poecile;;Släkte;755201;;;
103020;58071;Poecile palustris;entita;Art;405695;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;A2abc
234031;58072;Poecile palustris palustris;vanlig entita;Underart;0;;NE;
103021;58073;Poecile montanus;talltita;Art;337503;Skog (S) - Stor betydelse;NT;A2abc
234032;58074;Poecile montanus borealis;nordlig talltita;Underart;10;;NE;
103022;58075;Poecile cinctus;lappmes;Art;11764;Skog (S) - Stor betydelse;NT;A2abc
234033;58076;Poecile cinctus lapponicus;europeisk lappmes;Underart;0;;NE;
266883;58077;Poecile cinctus x montanus;lappmes x talltita;Hybrid;6;;NA;
267115;58078;Poecile montanus/palustris;talltita/entita;Artkomplex;743416;;NA;
6051323;58079;Cyanistes caeruleus x Parus major;blåmes x talgoxe;Hybrid;71;;NA;
266237;58080;Poecile montanus x Lophophanes cristatus;talltita x tofsmes;Hybrid;22;;NA;
6011308;58081;Poecile palustris x Lophophanes cristatus;entita x tofsmes;Hybrid;2;;NA;
6003697;58082;Panuridae;skäggmesar;Familj;142403;;;
1001585;58083;Panurus;;Släkte;142306;;;
100097;58084;Panurus biarmicus;skäggmes;Art;142306;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;LC°;
234030;58085;Panurus biarmicus biarmicus;västlig skäggmes;Underart;0;;NE;
2002099;58086;Alaudidae;lärkor;Familj;746231;;;
1001552;58087;Lullula;;Släkte;138320;;;
102623;58088;Lullula arborea;trädlärka;Art;138320;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
233988;58089;Lullula arborea arborea;nordlig trädlärka;Underart;0;;NE;
1001553;58090;Alauda;;Släkte;594997;;;
205737;58091;Alauda leucoptera;vitvingad lärka;Art;10;;NA;
266853;58092;Alauda gulgula;mindre sånglärka;Art;0;;NA;
102979;58093;Alauda arvensis;sånglärka;Art;594987;Jordbrukslandskap (J) - Stor betydelse;LC;
233989;58094;Alauda arvensis arvensis;europeisk sånglärka;Underart;70;;NE;
1001551;58095;Galerida;;Släkte;1154;;;
100060;58096;Galerida cristata;tofslärka;Art;1154;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;RE;
233987;58097;Galerida cristata cristata;europeisk tofslärka;Underart;12;;NE;
1001554;58098;Eremophila;;Släkte;11098;;;
100052;58099;Eremophila alpestris;berglärka;Art;11098;Fjäll (F) - Stor betydelse, Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
233990;58100;Eremophila alpestris flava;fjällberglärka;Underart;12;;NE;
1001550;58101;Calandrella;;Släkte;405;;;
103072;58102;Calandrella brachydactyla;korttålärka;Art;405;Jordbrukslandskap (J) - Har betydelse;NA;
1001549;58103;Melanocorypha;;Släkte;24;;;
205736;58104;Melanocorypha bimaculata;asiatisk kalanderlärka;Art;8;;NA;
205738;58105;Melanocorypha yeltoniensis;svartlärka;Art;2;;NA;
205735;58106;Melanocorypha calandra;kalanderlärka;Art;14;;NA;
6033512;58107;Alaudala;;Släkte;8;;;
6324741;58108;Alaudala cheleensis;sidenvägslärka;Art;0;;NA;
6324742;58109;Alaudala rufescens;medelhavslärka;Art;0;;NA;
6324743;58110;Alaudala heinei;turkestanlärka;Art;5;;NA;
6331120;58111;Alaudala heinei heinei;västlig turkestanlärka;Underart;0;;NA;
6324744;58112;Alaudala raytal;sandlärka;Art;0;;NA;
205740;58113;Alaudala rufescens s.lat.;dvärglärka;Kollektivtaxon;3;;NA;
6003691;58114;Cisticolidae;cistikolor;Familj;1;;;
1001576;58115;Cisticola;;Släkte;1;;;
205805;58116;Cisticola juncidis;grässångare;Art;1;;NA;
6003693;58117;Acrocephalidae;rörsångare;Familj;1364706;;;
1001579;58118;Hippolais;;Släkte;204822;;;
103007;58119;Hippolais icterina;härmsångare;Art;204786;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
205822;58120;Hippolais polyglotta;polyglottsångare;Art;27;;NA;
266874;58121;Hippolais olivetorum;olivsångare;Art;0;;NA;
6001964;58122;Iduna;;Släkte;109;;;
205819;58123;Iduna caligata;stäppsångare;Art;79;;NA;
205820;58124;Iduna rama;saxaulsångare;Art;10;;NA;
205817;58125;Iduna pallida;eksångare;Art;16;;NA;
205961;58126;Iduna pallida elaeica;östlig eksångare;Underart;0;;NA;
205818;58127;Iduna opaca;macchiasångare;Art;1;;NA;
266873;58128;Iduna caligata s.lat.;gråsångare;Kollektivtaxon;92;;NA;
6001973;58129;Iduna pallida s.lat.;eksångare/macchiasångare;Kollektivtaxon;17;;NA;
1001578;58130;Acrocephalus;acrocephalussångare;Släkte;1159766;;;
103004;58131;Acrocephalus schoenobaenus;sävsångare;Art;350897;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
234015;58132;Acrocephalus schoenobaenus schoenobaenus;sävsångare, underarten schoenobaenus;Underart;0;;NE;
205810;58133;Acrocephalus paludicola;vattensångare;Art;36;;NA;
266872;58134;Acrocephalus melanopogon;kaveldunsångare;Art;2;;NA;
205812;58135;Acrocephalus agricola;fältsångare;Art;74;;NA;
103077;58136;Acrocephalus dumetorum;busksångare;Art;7033;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;NT°;D1
103005;58137;Acrocephalus palustris;kärrsångare;Art;202624;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Har betydelse;LC;
103006;58138;Acrocephalus scirpaceus;rörsångare;Art;563231;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;A2b
6033468;58139;Acrocephalus scirpaceus baeticatus;afrikansk rörsångare;Underart;0;;NA;
6033469;58140;Acrocephalus baeticatus ambiguus;;Underart;0;;NA;
234016;58141;Acrocephalus scirpaceus scirpaceus;nordlig rörsångare;Underart;33;;NE;
100003;58142;Acrocephalus arundinaceus;trastsångare;Art;35675;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;D1
234014;58143;Acrocephalus arundinaceus arundinaceus;västlig trastsångare;Underart;1;;NE;
6003900;58144;Acrocephalus palustris x scirpaceus;kärrsångare x rörsångare;Hybrid;5;;NA;
6332477;58145;Acrocephalus arundinaceus x scirpaceus;trastsångare x rörsångare;Hybrid;0;;NA;
6006127;58146;Acrocephalus schoenobaenus x paludicola;sävsångare x vattensångare;Hybrid;0;;;
6006074;58147;Hippolais/Iduna;hippolaissångare;Pseudotaxon;204932;;;
6003692;58148;Locustellidae;gräsfåglar;Familj;110717;;;
6051596;58149;Helopsaltes;;Släkte;4;;;
266871;58150;Helopsaltes certhiola;starrsångare;Art;4;;NA;
1001577;58151;Locustella;locustellasångare;Släkte;110713;;;
205806;58152;Locustella lanceolata;träsksångare;Art;58;;NA;
234013;58153;Locustella lanceolata lanceolata;träsksångare, underarten lanceolata;Underart;0;;NA;
102122;58154;Locustella fluviatilis;flodsångare;Art;12206;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;NT°;"A2a; D1"
103076;58155;Locustella luscinioides;vassångare;Art;7675;Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;EN;D
234012;58156;Locustella luscinioides luscinioides;västlig vassångare;Underart;0;;NE;
103003;58157;Locustella naevia;gräshoppsångare;Art;90744;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C1
234011;58158;Locustella naevia naevia;västlig gräshoppsångare;Underart;0;;NE;
267110;58159;Locustella naevia x lanceolata;gräshoppsångare x träsksångare;Hybrid;2;;NA;
2002100;58160;Hirundinidae;svalor;Familj;1164981;;;
1001555;58161;Riparia;;Släkte;175037;;;
100124;58162;Riparia riparia;backsvala;Art;175037;Urban miljö (U) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;A2bc
233991;58163;Riparia riparia riparia;vanlig backsvala;Underart;25;;NE;
266854;58164;Riparia paludicola;brunstrupig backsvala;Art;0;;NA;
1009502;58165;Ptyonoprogne;;Släkte;8;;;
205746;58166;Ptyonoprogne rupestris;klippsvala;Art;8;;NA;
1001556;58167;Hirundo;;Släkte;680981;;;
102980;58168;Hirundo rustica;ladusvala;Art;680977;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;A2ab
233992;58169;Hirundo rustica rustica;europeisk ladusvala;Underart;74;;NE;
1001557;58170;Delichon;;Släkte;307770;;;
102981;58171;Delichon urbicum;hussvala;Art;307770;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse;VU;A2bc
233993;58172;Delichon urbicum urbicum;nordlig hussvala;Underart;2;;NE;
266855;58173;Delichon dasypus;orienthussvala;Art;0;;NA;
1009503;58174;Cecropis;;Släkte;359;;;
6003894;58175;Cecropis rufula;rostgumpsvala;Art;354;;NA;
6331829;58176;Cecropis daurica;tempelsvala;Art;5;;NA;
6006122;58177;Cecropis daurica daurica;rostgumpsvala, underarten daurica;Underart;0;;NA;
6006123;58178;Cecropis daurica japonica;rostgumpsvala, underarten japonica;Underart;0;;NA;
6003895;58179;Cecropis daurica daurica/japonica;tempelsvala, underarterna daurica/japonica;Artkomplex;3;;NA;
205748;58180;Cecropis daurica s.lat.;rostgumpsvala s.lat.;Kollektivtaxon;0;;NA;
6000537;58181;Petrochelidon;;Släkte;2;;;
6000538;58182;Petrochelidon pyrrhonota;stensvala;Art;2;;NA;
267108;58183;Delichon urbicum x Hirundo rustica;hussvala x ladusvala;Hybrid;125;;NA;
6046611;58184;Delichon urbicum x Riparia riparia;hussvala x backsvala;Hybrid;7;;NA;
2002111;58185;Aegithalidae;stjärtmesar;Familj;366191;;;
1001586;58186;Aegithalos;;Släkte;366081;;;
103019;58187;Aegithalos caudatus;stjärtmes;Art;366079;Skog (S) - Stor betydelse;LC;
205966;58188;Aegithalos caudatus europaeus;kontinental stjärtmes;Underart;1136;;NA;
233854;58189;Aegithalos caudatus caudatus;nordlig stjärtmes;Underart;6734;;NE;
266937;58190;Aegithalos caudatus caudatus x europaeus;kontinental x nordlig stjärtmes;Hybrid;330;;NA;
6003694;58191;Cettiidae;cettior;Familj;7;;;
1001575;58192;Cettia;;Släkte;7;;;
205804;58193;Cettia cetti;sumpcettia;Art;7;;NA;
266939;58194;Cettia cetti albiventris;turkestansumpcettia;Underart;0;;NA;
6003695;58195;Phylloscopidae;lövsångare;Familj;2536629;;;
1001581;58196;Phylloscopus;phylloscopussångare;Släkte;2536620;;;
103012;58197;Phylloscopus sibilatrix;grönsångare;Art;200283;Skog (S) - Stor betydelse;NT;A2ab
205839;58198;Phylloscopus bonelli;bergsångare;Art;19;;NA;
205840;58199;Phylloscopus orientalis;balkansångare;Art;6;;NA;
205835;58200;Phylloscopus inornatus;tajgasångare;Art;9078;;NA;
205836;58201;Phylloscopus humei;bergtajgasångare;Art;269;;NA;
234025;58202;Phylloscopus humei humei;västlig bergtajgasångare;Underart;0;;NA;
205834;58203;Phylloscopus proregulus;kungsfågelsångare;Art;2614;;NA;
205837;58204;Phylloscopus schwarzi;videsångare;Art;183;;NA;
205838;58205;Phylloscopus fuscatus;brunsångare;Art;356;;NA;
234026;58206;Phylloscopus fuscatus fuscatus;brunsångare, underarten fuscatus;Underart;0;;NA;
205842;58207;Phylloscopus neglectus;dvärgsångare;Art;2;;NA;
103014;58208;Phylloscopus trochilus;lövsångare;Art;1584895;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
205965;58209;Phylloscopus trochilus acredula;nordlig lövsångare;Underart;158;;NE;
233853;58210;Phylloscopus trochilus trochilus;sydlig lövsångare;Underart;242;;NE;
205844;58211;Phylloscopus ibericus;iberisk gransångare;Art;17;;NA;
103013;58212;Phylloscopus collybita;gransångare;Art;730622;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
205963;58213;Phylloscopus collybita abietinus;nordlig gransångare;Underart;13127;Skog (S) - Har betydelse;NE;
232134;58214;Phylloscopus collybita collybita;sydlig gransångare;Underart;19958;Skog (S) - Har betydelse;NE;
205964;58215;Phylloscopus collybita tristis;sibirisk gransångare;Underart;2071;;NA;
266936;58216;Phylloscopus collybita tristis/abietinus;gransångare, underarterna tristis/abietinus;Artkomplex;15984;;NA;
6006149;58217;Phylloscopus coronatus;östlig kronsångare;Art;1;;NA;
233811;58218;Phylloscopus nitidus;kaukasisk lundsångare;Art;5;;NA;
205962;58219;Phylloscopus plumbeitarsus;sibirisk lundsångare;Art;4;;NA;
100108;58220;Phylloscopus trochiloides;lundsångare;Art;7173;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;D1
234024;58221;Phylloscopus trochiloides viridanus;västlig lundsångare;Underart;10;;NE;
100107;58222;Phylloscopus borealis;nordsångare;Art;703;Skog (S) - Stor betydelse;EN;D
266241;58223;Phylloscopus trochilus x collybita;lövsångare x gransångare;Hybrid;61;;NA;
266879;58224;Phylloscopus bonelli/orientalis;berg-/balkansångare;Artkomplex;32;;NA;
266878;58225;Phylloscopus humei/inornatus;bergtajga-/tajgasångare;Artkomplex;9367;;NA;
266877;58226;Phylloscopus inornatus/proregulus;tajgasångare/kungsfågelsångare;Artkomplex;11703;;NA;
6331167;58227;Phylloscopus plumbeitarsus/borealis;sibirisk lundsångare/nordsångare;Artkomplex;1;;NA;
6321956;58228;Pycnonotidae;bulbyler;Familj;8;;;
6321957;58229;Pycnonotus;;Släkte;2;;;
6332514;58230;Pycnonotus jocosus;rödörad bulbyl;Art;0;;NA;
6321958;58231;Pycnonotus cafer;rödgumpad bulbyl;Art;1;;NA;
6331465;58232;Pycnonotus leucotis;vitkindad bulbyl;Art;0;;NA;
6331472;58233;Hypsipetes;;Släkte;0;;;
6331473;58234;Hypsipetes leucocephalus;svartbulbyl;Art;0;;NA;
2002107;58235;Sylviidae;sylvior;Familj;1941347;;;
1001580;58236;Sylvia;;Släkte;1093532;;;
103010;58237;Sylvia borin;trädgårdssångare;Art;425815;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
234020;58238;Sylvia borin borin;västlig trädgårdssångare;Underart;1;;NE;
103011;58239;Sylvia atricapilla;svarthätta;Art;667684;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
234021;58240;Sylvia atricapilla atricapilla;vanlig svarthätta;Underart;21;;NE;
6011211;58241;Sylvia minula;ökenärtsångare;Art;0;;;
6051597;58242;Curruca;;Släkte;847690;;;
102123;58243;Curruca nisoria;höksångare;Art;22935;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;VU;"C1; D1"
234017;58244;Curruca nisoria nisoria;västlig höksångare;Underart;0;;NE;
103008;58245;Curruca curruca;ärtsångare;Art;407939;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
266932;58246;Curruca curruca minula;ökenärtsångare;Underart;0;;NA;
266934;58247;Curruca curruca margelanica;ärtsångare, underarten margelanica;Underart;0;;NA;
234018;58248;Curruca curruca curruca;europeisk ärtsångare;Underart;275;;NE;
6011210;58249;Curruca curruca blythi;sibirisk ärtsångare;Underart;16;;NA;
266935;58250;Curruca curruca halimodendri;stäppärtsångare;Underart;16;;NA;
266933;58251;Curruca curruca althaea;bergärtsångare;Underart;1;;NA;
6333018;58252;Curruca curruca halimodendri/blythi;Ob. stäpp-/sibirisk ärtsångare;Artkomplex;3;;;
266929;58253;Curruca hortensis;herdesångare;Art;0;;NA;
266930;58254;Curruca crassirostris;mästersångare;Art;0;;NA;
205826;58255;Curruca nana;ökensångare;Art;30;;NA;
234023;58256;Curruca nana nana;ökensångare, underarten nana;Underart;0;;NA;
103009;58257;Curruca communis;törnsångare;Art;416566;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
234019;58258;Curruca communis communis;vanlig törnsångare;Underart;34;;NE;
266875;58259;Curruca conspicillata;glasögonsångare;Art;0;;NA;
6324519;58260;Curruca sarda;sardinsk sångare;Art;0;;NA;
205823;58261;Curruca undata;provencesångare;Art;6;;NA;
266876;58262;Curruca ruppeli;svarthakad sångare;Art;0;;NA;
205825;58263;Curruca melanocephala;sammetshätta;Art;17;;NA;
234022;58264;Curruca melanocephala melanocephala;medelhavssammetshätta;Underart;0;;NA;
6001987;58265;Curruca subalpina;rosensångare;Art;8;;NA;
6003690;58266;Curruca iberiae;rostsångare;Art;10;;NA;
6001986;58267;Curruca cantillans;rödstrupig sångare;Art;60;;NA;
6001988;58268;Curruca cantillans cantillans;rödstrupig sångare, underarten cantillans;Underart;3;;NA;
6001989;58269;Curruca cantillans albistriata;rödstrupig sångare, underarten albistriata;Underart;2;;NA;
266928;58270;Curruca hortensis s.lat.;herde-/mästersångare;Kollektivtaxon;0;;NA;
205824;58271;Curruca cantillans s.lat.;rödstrupig sångare/rosensångare/rostsångare;Kollektivtaxon;160;;NA;
266931;58272;Curruca curruca blythi/halimodendri/minula/margelanica/althaea;ärtsångare, av sydöstligt ursprung;Artkomplex;68;;NA;
6006114;58273;Sylviidae s.lat.;sångare;Pseudotaxon;5953478;;;
2002110;58274;Timaliidae;timalior;Familj;0;;;
6331453;58275;Leiothrichidae;fnittertrastar;Familj;0;;;
6331454;58276;Ianthocincla;;Släkte;0;;;
6331455;58277;Ianthocincla ocellata;pärlfnittertrast;Art;0;;NA;
2002102;58278;Bombycillidae;sidensvansar;Familj;395122;;;
1001560;58279;Bombycilla;;Släkte;394904;;;
102121;58280;Bombycilla garrulus;sidensvans;Art;394834;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
233999;58281;Bombycilla garrulus garrulus;eurasisk sidensvans;Underart;88;;NE;
2002108;58282;Regulidae;kungsfåglar;Familj;1299104;;;
1001582;58283;Regulus;;Släkte;1298884;;;
103016;58284;Regulus ignicapilla;brandkronad kungsfågel;Art;17981;Skog (S) - Stor betydelse;LC;
234039;58285;Regulus ignicapilla ignicapilla;europeisk brandkronad kungsfågel;Underart;0;;NE;
103015;58286;Regulus regulus;kungsfågel;Art;1280926;Skog (S) - Stor betydelse;LC;
234027;58287;Regulus regulus regulus;europeisk kungsfågel;Underart;81;;NE;
6003893;58288;Regulus ignicapilla x regulus;brandkronad kungsfågel x kungsfågel;Hybrid;41;;NA;
2003979;58289;Tichodromidae;murkrypare;Familj;0;;;
1016725;58290;Tichodroma;;Släkte;0;;;
266884;58291;Tichodroma muraria;murkrypare;Art;0;;NA;
2002113;58292;Sittidae;nötväckor;Familj;825952;;;
1001588;58293;Sitta;;Släkte;825580;;;
103027;58294;Sitta europaea;nötväcka;Art;825570;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
205968;58295;Sitta europaea caesia;nötväcka, underarten caesia;Underart;16;;NA;
233855;58296;Sitta europaea europaea;vanlig nötväcka;Underart;9252;;NE;
205967;58297;Sitta europaea asiatica;sibirisk nötväcka;Underart;172;;NA;
2002114;58298;Certhiidae;trädkrypare;Familj;390366;;;
1001589;58299;Certhia;trädkryparsläktet;Släkte;390358;;;
103028;58300;Certhia familiaris;trädkrypare;Art;389461;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
234041;58301;Certhia familiaris familiaris;vanlig trädkrypare;Underart;4;;NE;
205866;58302;Certhia brachydactyla;trädgårdsträdkrypare;Art;861;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;D
234040;58303;Certhia brachydactyla brachydactyla;vanlig trädgårdsträdkrypare;Underart;0;;NE;
267306;58304;Certhia familiaris x brachydactyla;trädkrypare x trädgårdsträdkrypare;Hybrid;13;;NA;
2002104;58305;Troglodytidae;gärdsmygar;Familj;817715;;;
1001562;58306;Troglodytes;;Släkte;817573;;;
102989;58307;Troglodytes troglodytes;gärdsmyg;Art;817568;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
234001;58308;Troglodytes troglodytes troglodytes;europeisk gärdsmyg;Underart;9;;NE;
2002119;58309;Sturnidae;starar;Familj;905072;;;
1001598;58310;Sturnus;;Släkte;904407;;;
6333329;58311;Sturnus unicolor;svartstare;Art;1;;;
